Mach,Altitude_m_AGL,Cd
1.95,670.5600000000001,0.6365821124504565
1.96,670.5600000000001,0.635429592848912
1.97,670.5600000000001,0.634280546983274
1.98,670.5600000000001,0.6331349331575928
1.99,670.5600000000001,0.6319926068259092
2.0,670.5600000000001,0.6308534864494767
0.01,701.0400000000001,0.4736543798029224
0.02,701.0400000000001,0.5143743519521731
0.03,701.0400000000001,0.5231541725967599
0.04,701.0400000000001,0.525176565576554
0.05,701.0400000000001,0.5250647566737568
0.06,701.0400000000001,0.524160044721023
0.07,701.0400000000001,0.5229529874399105
0.08,701.0400000000001,0.5216482634372487
0.09,701.0400000000001,0.5203378061428694
0.1,701.0400000000001,0.519064151270828
0.11,701.0400000000001,0.5178465803335791
0.12,701.0400000000001,0.5166928990084217
0.13,701.0400000000001,0.5156050871637234
0.14,701.0400000000001,0.5145822427566531
0.15,701.0400000000001,0.5136219575641449
0.16,701.0400000000001,0.5127212294026221
0.17,701.0400000000001,0.511876798890655
0.18,701.0400000000001,0.511085483436101
0.19,701.0400000000001,0.5103442086919573
0.2,701.0400000000001,0.5096500890463362
0.21,701.0400000000001,0.509000497010376
0.22,701.0400000000001,0.5083930169596333
0.23,701.0400000000001,0.5078254331068462
0.24,701.0400000000001,0.5072957776108846
0.25,701.0400000000001,0.5068022547126354
0.26,701.0400000000001,0.5067325642712608
0.27,701.0400000000001,0.5066958025564969
0.28,701.0400000000001,0.50669096668175
0.29,701.0400000000001,0.5067166217050393
0.3,701.0400000000001,0.5067720126859033
0.31,701.0400000000001,0.506855957254354
0.32,701.0400000000001,0.5069678031640364
0.33,701.0400000000001,0.507106980508916
0.34,701.0400000000001,0.5072726233278747
0.35,701.0400000000001,0.5074644873754692
0.36,701.0400000000001,0.5076818667453606
0.37,701.0400000000001,0.5079246818727455
0.38,701.0400000000001,0.5081923637767614
0.39,701.0400000000001,0.5084850151515148
0.4,701.0400000000001,0.5088021937647256
0.41,701.0400000000001,0.5091439791811974
0.42,701.0400000000001,0.5095105333060536
0.43,701.0400000000001,0.5099016155945395
0.44,701.0400000000001,0.5103176469999762
0.45,701.0400000000001,0.510758548882732
0.46,701.0400000000001,0.511224869869883
0.47,701.0400000000001,0.5117166515941751
0.48,701.0400000000001,0.5122346027374634
0.49,701.0400000000001,0.5127789083341745
0.5,701.0400000000001,0.5133502733654752
0.51,701.0400000000001,0.5139494953297455
0.52,701.0400000000001,0.5145769868537571
0.53,701.0400000000001,0.5152338757223421
0.54,701.0400000000001,0.5159207660729043
0.55,701.0400000000001,0.516638988302973
0.56,701.0400000000001,0.51738937969333
0.57,701.0400000000001,0.5181734825059234
0.58,701.0400000000001,0.5189924069473147
0.59,701.0400000000001,0.5198479802324697
0.6,701.0400000000001,0.520741591969934
0.61,701.0400000000001,0.5223796064585287
0.62,701.0400000000001,0.5240346515157751
0.63,701.0400000000001,0.5257341501689116
0.64,701.0400000000001,0.5274804976885943
0.65,701.0400000000001,0.5292768350342196
0.66,701.0400000000001,0.5311259636270111
0.67,701.0400000000001,0.5330317127544333
0.68,701.0400000000001,0.5349976350774825
0.69,701.0400000000001,0.5370284221440529
0.7,701.0400000000001,0.5391287692027268
0.71,701.0400000000001,0.5396616859304625
0.72,701.0400000000001,0.5400973790941013
0.73,701.0400000000001,0.5405362890812516
0.74,701.0400000000001,0.5409785703956601
0.75,701.0400000000001,0.54142392975776
0.76,701.0400000000001,0.5418725281475026
0.77,701.0400000000001,0.5423241398228874
0.78,701.0400000000001,0.5427785399670856
0.79,701.0400000000001,0.5432359339683108
0.8,701.0400000000001,0.5436959600842588
0.81,701.0400000000001,0.5481668609003775
0.82,701.0400000000001,0.552640279109874
0.83,701.0400000000001,0.5571164275023395
0.84,701.0400000000001,0.5615948333148132
0.85,701.0400000000001,0.5660759323033703
0.86,701.0400000000001,0.5705594173108622
0.87,701.0400000000001,0.5750450792483867
0.88,701.0400000000001,0.57953307261969
0.89,701.0400000000001,0.5840232271930995
0.9,701.0400000000001,0.5885156993227059
0.91,701.0400000000001,0.592517606329377
0.92,701.0400000000001,0.6045233264242184
0.93,701.0400000000001,0.6191928150810877
0.94,701.0400000000001,0.6305232131777365
0.95,701.0400000000001,0.6418536112743852
0.96,701.0400000000001,0.653184009371034
0.97,701.0400000000001,0.6645144065425108
0.98,701.0400000000001,0.6758448046391596
0.99,701.0400000000001,0.6871752027358085
1.0,701.0400000000001,0.6985056008324573
1.01,701.0400000000001,0.7098359989291061
1.02,701.0400000000001,0.7211663961005828
1.03,701.0400000000001,0.7324967941972316
1.04,701.0400000000001,0.7438271922938804
1.05,701.0400000000001,0.7551575903905292
1.06,701.0400000000001,0.7539078632454019
1.07,701.0400000000001,0.7526804077690683
1.08,701.0400000000001,0.7514748483416416
1.09,701.0400000000001,0.7502908833570059
1.1,701.0400000000001,0.7491284054951938
1.11,701.0400000000001,0.747986842999826
1.12,701.0400000000001,0.7468660913264514
1.13,701.0400000000001,0.745765847943782
1.14,701.0400000000001,0.7446857150277999
1.15,701.0400000000001,0.7436255038433898
1.16,701.0400000000001,0.7420271098514545
1.17,701.0400000000001,0.7404635957741615
1.18,701.0400000000001,0.7389672510441766
1.19,701.0400000000001,0.7372895716506599
1.2,701.0400000000001,0.7350560821449397
1.21,701.0400000000001,0.7328704406916708
1.22,701.0400000000001,0.730730538823559
1.23,701.0400000000001,0.7286349508503448
1.24,701.0400000000001,0.7265823667282859
1.25,701.0400000000001,0.7245719029179939
1.26,701.0400000000001,0.7226026148187195
1.27,701.0400000000001,0.7206738622113452
1.28,701.0400000000001,0.7187848725771393
1.29,701.0400000000001,0.7169351611259033
1.3,701.0400000000001,0.715124172754356
1.31,701.0400000000001,0.7133512228351182
1.32,701.0400000000001,0.7116161207827304
1.33,701.0400000000001,0.7099182300787636
1.34,701.0400000000001,0.7082572111850448
1.35,701.0400000000001,0.7066327023592692
1.36,701.0400000000001,0.7050442733963945
1.37,701.0400000000001,0.7034916282413375
1.38,701.0400000000001,0.7019744264307528
1.39,701.0400000000001,0.7004923386033604
1.4,701.0400000000001,0.699045046499946
1.41,701.0400000000001,0.6976322660926645
1.42,701.0400000000001,0.6962537281564246
1.43,701.0400000000001,0.6949091764185453
1.44,701.0400000000001,0.6935983240756646
1.45,701.0400000000001,0.6923209435354375
1.46,701.0400000000001,0.6910767822258714
1.47,701.0400000000001,0.6898656301328917
1.48,701.0400000000001,0.6886872596641532
1.49,701.0400000000001,0.6875414672817867
1.5,701.0400000000001,0.6864280337199958
1.51,701.0400000000001,0.6853467387878129
1.52,701.0400000000001,0.6842974511107947
1.53,701.0400000000001,0.6832799430965961
1.54,701.0400000000001,0.6822940639421593
1.55,701.0400000000001,0.6813396591437378
1.56,701.0400000000001,0.6804165399662161
1.57,701.0400000000001,0.679524573184807
1.58,701.0400000000001,0.6786635885678375
1.59,701.0400000000001,0.6778334602918975
1.6,701.0400000000001,0.677034078261503
1.61,701.0400000000001,0.6762652805715303
1.62,701.0400000000001,0.6755269487999463
1.63,701.0400000000001,0.6748189756267835
1.64,701.0400000000001,0.6741412528069021
1.65,701.0400000000001,0.6734936582175801
1.66,701.0400000000001,0.672876103967465
1.67,701.0400000000001,0.671960680371758
1.68,701.0400000000001,0.6704133003713184
1.69,701.0400000000001,0.6688862963619687
1.7,701.0400000000001,0.6673793880165523
1.71,701.0400000000001,0.6658922820555023
1.72,701.0400000000001,0.6644246935258016
1.73,701.0400000000001,0.6629763985357935
1.74,701.0400000000001,0.6615471028807394
1.75,701.0400000000001,0.6601366131996628
1.76,701.0400000000001,0.6587446806212598
1.77,701.0400000000001,0.6573710655259476
1.78,701.0400000000001,0.6560155967568811
1.79,701.0400000000001,0.6546780245175844
1.8,701.0400000000001,0.6533581795015564
1.81,701.0400000000001,0.6521614748966289
1.82,701.0400000000001,0.6509487916437666
1.83,701.0400000000001,0.6497414706885958
1.84,701.0400000000001,0.6485393732552964
1.85,701.0400000000001,0.6473423133842692
1.86,701.0400000000001,0.6461501189934973
1.87,701.0400000000001,0.6449626781371524
1.88,701.0400000000001,0.6437798196583895
1.89,701.0400000000001,0.6426014103324216
1.9,701.0400000000001,0.6414273206351494
1.91,701.0400000000001,0.6402574099404087
1.92,701.0400000000001,0.6390915524247893
1.93,701.0400000000001,0.6379296407683235
1.94,701.0400000000001,0.6367715491476009
1.95,701.0400000000001,0.6356171656167934
1.96,701.0400000000001,0.6344663930328267
1.97,701.0400000000001,0.6333190889191923
1.98,701.0400000000001,0.632175211643144
1.99,701.0400000000001,0.631034616877829
2.0,701.0400000000001,0.6298972232080993
0.01,731.52,0.4729358910142066
0.02,731.52,0.5135940948262189
0.03,731.52,0.5223605973152706
0.04,731.52,0.5243799225166502
0.05,731.52,0.5242682832173584
0.06,731.52,0.5233649436268843
0.07,731.52,0.5221597173372307
0.08,731.52,0.5208569724771848
0.09,731.52,0.5195485030222814
0.1,731.52,0.5182767801639302
0.11,731.52,0.5170610561663597
0.12,731.52,0.5159091248663963
0.13,731.52,0.5148229631291349
0.14,731.52,0.513801670280058
0.15,731.52,0.5128428417491455
0.16,731.52,0.5119434799068491
0.17,731.52,0.5111003303159112
0.18,731.52,0.5103102152118801
0.19,731.52,0.5095700649112457
0.2,731.52,0.5088769981793201
0.21,731.52,0.508228391512893
0.22,731.52,0.5076218329517943
0.23,731.52,0.5070551100699013
0.24,731.52,0.5065262580111124
0.25,731.52,0.5060334837403108
0.26,731.52,0.5059638990127286
0.27,731.52,0.5059271930620007
0.28,731.52,0.5059223645228172
0.29,731.52,0.5059479806298686
0.3,731.52,0.506003287587866
0.31,731.52,0.5060871048203648
0.32,731.52,0.5061987810704061
0.33,731.52,0.5063377472964483
0.34,731.52,0.5065031388509547
0.35,731.52,0.5066947118589789
0.36,731.52,0.5069117614849751
0.37,731.52,0.5071542082848323
0.38,731.52,0.5074214841407775
0.39,731.52,0.5077136915911407
0.4,731.52,0.5080303890744657
0.41,731.52,0.5083716560348642
0.42,731.52,0.5087376541318647
0.43,731.52,0.5091281431855961
0.44,731.52,0.5095435435108331
0.45,731.52,0.509983776587233
0.46,731.52,0.5104493902096567
0.47,731.52,0.5109404259476972
0.48,731.52,0.5114575914082061
0.49,731.52,0.5120010713449307
0.5,731.52,0.512571569669648
0.51,731.52,0.5131698826710085
0.52,731.52,0.5137964223498683
0.53,731.52,0.5144523147803169
0.54,731.52,0.5151381631833388
0.55,731.52,0.5158552959383766
0.56,731.52,0.5166045490561363
0.57,731.52,0.5173874624591009
0.58,731.52,0.518205144669754
0.59,731.52,0.5190594201313491
0.6,731.52,0.5199516763445277
0.61,731.52,0.5215872061204374
0.62,731.52,0.5232397406312408
0.63,731.52,0.5249366613060437
0.64,731.52,0.5266803597821038
0.65,731.52,0.5284739722542802
0.66,731.52,0.5303202958943055
0.67,731.52,0.5322231541809785
0.68,731.52,0.5341860943862456
0.69,731.52,0.5362138009413675
0.7,731.52,0.5383109619726797
0.71,731.52,0.5388430703162633
0.72,731.52,0.5392781025746793
0.73,731.52,0.5397163467769905
0.74,731.52,0.5401579571925762
0.75,731.52,0.5406026409867466
0.76,731.52,0.5410505588952621
0.77,731.52,0.5415014855185509
0.78,731.52,0.5419551963808104
0.79,731.52,0.5424118965586996
0.8,731.52,0.542871224858643
0.81,731.52,0.5473353437420935
0.82,731.52,0.5518019762002747
0.83,731.52,0.5562713346999961
0.84,731.52,0.5607429471954336
0.85,731.52,0.5652172487816618
0.86,731.52,0.5696939327674602
0.87,731.52,0.5741727903810946
0.88,731.52,0.578653975891944
0.89,731.52,0.5831373193265608
0.9,731.52,0.5876229768018615
0.91,731.52,0.5916188132950098
0.92,731.52,0.6036063218506857
0.93,731.52,0.6182535582840234
0.94,731.52,0.6295667692409533
0.95,731.52,0.6408799801978833
0.96,731.52,0.6521931911548131
0.97,731.52,0.6635064011879744
0.98,731.52,0.6748196121449044
0.99,731.52,0.6861328231018343
1.0,731.52,0.6974460340587643
1.01,731.52,0.7087592450156941
1.02,731.52,0.7200724550488554
1.03,731.52,0.7313856660057854
1.04,731.52,0.7426988769627153
1.05,731.52,0.7540120879196452
1.06,731.52,0.752764256492115
1.07,731.52,0.7515386629493683
1.08,731.52,0.7503349322412983
1.09,731.52,0.749152763219297
1.1,731.52,0.747992048726191
1.11,731.52,0.7468522178729012
1.12,731.52,0.7457331662735608
1.13,731.52,0.7446345918557928
1.14,731.52,0.7435560973990408
1.15,731.52,0.7424974944544828
1.16,731.52,0.7409015250746953
1.17,731.52,0.7393403827000264
1.18,731.52,0.737846307783134
1.19,731.52,0.7361711732702025
1.2,731.52,0.7339410717563135
1.21,731.52,0.7317587457139165
1.22,731.52,0.7296220898740623
1.23,731.52,0.7275296807091285
1.24,731.52,0.7254802101625848
1.25,731.52,0.7234727960352881
1.26,731.52,0.7215064951593593
1.27,731.52,0.7195806682868325
1.28,731.52,0.7176945440708135
1.29,731.52,0.7158476384564845
1.3,731.52,0.7140393971826037
1.31,731.52,0.7122691366603064
1.32,731.52,0.7105366665932333
1.33,731.52,0.7088413514284937
1.34,731.52,0.7071828521429616
1.35,731.52,0.7055608075430609
1.36,731.52,0.7039747880763297
1.37,731.52,0.7024244981367723
1.38,731.52,0.7009095977774938
1.39,731.52,0.6994297581368242
1.4,731.52,0.6979846614383183
1.41,731.52,0.696574024084974
1.42,731.52,0.6951975772600893
1.43,731.52,0.6938550650797243
1.44,731.52,0.6925462011755706
1.45,731.52,0.6912707583005192
1.46,731.52,0.6900284842657054
1.47,731.52,0.6888191693756258
1.48,731.52,0.6876425863831714
1.49,731.52,0.6864985320592205
1.5,731.52,0.6853867874705822
1.51,731.52,0.6843071327602979
1.52,731.52,0.6832594367532066
1.53,731.52,0.6822434722021993
1.54,731.52,0.6812590885329722
1.55,731.52,0.6803061314761463
1.56,731.52,0.6793844125828993
1.57,731.52,0.6784937988305334
1.58,731.52,0.677634120245601
1.59,731.52,0.6768052511955542
1.6,731.52,0.6760070817519133
1.61,731.52,0.6752394502551494
1.62,731.52,0.6745022384628644
1.63,731.52,0.6737953392178849
1.64,731.52,0.6731186444392687
1.65,731.52,0.6724720321895428
1.66,731.52,0.671855414710677
1.67,731.52,0.6709413797257767
1.68,731.52,0.6693963469540963
1.69,731.52,0.6678716592650591
1.7,731.52,0.6663670367567381
1.71,731.52,0.6648821865944441
1.72,731.52,0.6634168242574062
1.73,731.52,0.6619707261935903
1.74,731.52,0.6605435986445386
1.75,731.52,0.6591352485425848
1.76,731.52,0.6577454273939393
1.77,731.52,0.6563738959424992
1.78,731.52,0.6550204832910484
1.79,731.52,0.6536849400220283
1.8,731.52,0.6523670970857599
1.81,731.52,0.6511722077682629
1.82,731.52,0.6499613640409252
1.83,731.52,0.6487558744771815
1.84,731.52,0.647555600511722
1.85,731.52,0.6463603564670303
1.86,731.52,0.6451699705221215
1.87,731.52,0.6439843309009788
1.88,731.52,0.6428032667063858
1.89,731.52,0.6416266449156446
1.9,731.52,0.640454336201132
1.91,731.52,0.6392862001500003
1.92,731.52,0.6381221111297014
1.93,731.52,0.6369619619830618
1.94,731.52,0.6358056270775334
1.95,731.52,0.6346529946370992
1.96,731.52,0.6335039676660419
1.97,731.52,0.6323584039039761
1.98,731.52,0.6312162617813089
1.99,731.52,0.6300773971901171
2.0,731.52,0.6289417288387521
0.01,762.0,0.4722179803299263
0.02,762.0,0.5128144655042228
0.03,762.0,0.5215676605536823
0.04,762.0,0.5235839204450174
0.05,762.0,0.523472450612766
0.06,762.0,0.5225704822803332
0.07,762.0,0.5213670855089012
0.08,762.0,0.52006631819903
0.09,762.0,0.5187598349841638
0.1,762.0,0.5174900425849823
0.11,762.0,0.516276164041021
0.12,762.0,0.5151259813581609
0.13,762.0,0.5140414684006408
0.14,762.0,0.5130217258611556
0.15,762.0,0.5120643528197922
0.16,762.0,0.5111663561973657
0.17,762.0,0.5103244864968132
0.18,762.0,0.5095355707774889
0.19,762.0,0.5087965440156235
0.2,762.0,0.5081045293502067
0.21,762.0,0.5074569072604729
0.22,762.0,0.5068512694475769
0.23,762.0,0.5062854068438308
0.24,762.0,0.5057573575757598
0.25,762.0,0.5052653313300512
0.26,762.0,0.505195852231203
0.27,762.0,0.5051592019996429
0.28,762.0,0.5051543807901206
0.29,762.0,0.5051799580122464
0.3,762.0,0.505235181014983
0.31,762.0,0.5053188710139859
0.32,762.0,0.5054303777408959
0.33,762.0,0.5055691330179696
0.34,762.0,0.505734273510194
0.35,762.0,0.5059255557128216
0.36,762.0,0.5061422758602385
0.37,762.0,0.5063843546289284
0.38,762.0,0.5066512247635142
0.39,762.0,0.5069429886466738
0.4,762.0,0.5072592053872359
0.41,762.0,0.5075999543087168
0.42,762.0,0.507965396825248
0.43,762.0,0.5083552931215485
0.44,762.0,0.5087700628743603
0.45,762.0,0.5092096276825339
0.46,762.0,0.509674534509384
0.47,762.0,0.510164824861402
0.48,762.0,0.5106812052713011
0.49,762.0,0.5112238602123748
0.5,762.0,0.5117934925278708
0.51,762.0,0.5123908972976837
0.52,762.0,0.5130164858972575
0.53,762.0,0.5136713826913154
0.54,762.0,0.5143561899851601
0.55,762.0,0.5150722341417712
0.56,762.0,0.515820349902801
0.57,762.0,0.5166020748531497
0.58,762.0,0.5174185158325776
0.59,762.0,0.5182714945148569
0.6,762.0,0.5191623962944204
0.61,762.0,0.5207954433568739
0.62,762.0,0.522445469341249
0.63,762.0,0.5241398141119898
0.64,762.0,0.5258808656758788
0.65,762.0,0.5276717554670708
0.66,762.0,0.5295152764112276
0.67,762.0,0.5314152461831555
0.68,762.0,0.5333752066700872
0.69,762.0,0.5353998351923759
0.7,762.0,0.537493812759841
0.71,762.0,0.5380251133697078
0.72,762.0,0.5384594852546731
0.73,762.0,0.5388970642078436
0.74,762.0,0.5393380042644192
0.75,762.0,0.5397820130342301
0.76,762.0,0.5402292510090414
0.77,762.0,0.5406794931314353
0.78,762.0,0.5411325152663602
0.79,762.0,0.5415885221791717
0.8,762.0,0.5420471532245816
0.81,762.0,0.5465044956321857
0.82,762.0,0.550964347798946
0.83,762.0,0.5554269218691501
0.84,762.0,0.5598917465135332
0.85,762.0,0.5643592561667014
0.86,762.0,0.5688291446029875
0.87,762.0,0.5733012033675701
0.88,762.0,0.5777755864956492
0.89,762.0,0.5822521242717948
0.9,762.0,0.5867309725759399
0.91,762.0,0.590720743439971
0.92,762.0,0.6026900551096979
0.93,762.0,0.6173150572239017
0.94,762.0,0.6286110948700852
0.95,762.0,0.6399071325162687
0.96,762.0,0.6512031701624523
0.97,762.0,0.6624992068862695
0.98,762.0,0.6737952445324531
0.99,762.0,0.6850912821786366
1.0,762.0,0.6963873198248202
1.01,762.0,0.7076833574710037
1.02,762.0,0.7189793941948209
1.03,762.0,0.7302754318410044
1.04,762.0,0.741571469487188
1.05,762.0,0.7528675071333716
1.06,762.0,0.7516215698981221
1.07,762.0,0.750397836790829
1.08,762.0,0.7491959333307069
1.09,762.0,0.7480155588262875
1.1,762.0,0.7468566062830604
1.11,762.0,0.7457185056785495
1.12,762.0,0.7446011527853439
1.13,762.0,0.7435042459896087
1.14,762.0,0.7424273886737635
1.15,762.0,0.7413703926750489
1.16,762.0,0.7397768459565381
1.17,762.0,0.7382180733761939
1.18,762.0,0.7367262664460759
1.19,762.0,0.7350536747660893
1.2,762.0,0.7328269585180137
1.21,762.0,0.7306479452188706
1.22,762.0,0.7285145327954818
1.23,762.0,0.7264252998811223
1.24,762.0,0.7243789404048746
1.25,762.0,0.722374573506763
1.26,762.0,0.7204112574506251
1.27,762.0,0.7184883539588655
1.28,762.0,0.7166050928554845
1.29,762.0,0.7147609908204535
1.3,762.0,0.7129554944338924
1.31,762.0,0.7111879211446158
1.32,762.0,0.7094580809451314
1.33,762.0,0.7077653392473101
1.34,762.0,0.7061093575426585
1.35,762.0,0.704489775185888
1.36,762.0,0.7029061632765917
1.37,762.0,0.7013582266575001
1.38,762.0,0.6998456258977535
1.39,762.0,0.6983680326348894
1.4,762.0,0.6969251295748435
1.41,762.0,0.6955166335511105
1.42,762.0,0.6941422761550483
1.43,762.0,0.6928018018911459
1.44,762.0,0.6914949248257983
1.45,762.0,0.6902214180568548
1.46,762.0,0.6889810297782699
1.47,762.0,0.6877735506128556
1.48,762.0,0.6865987536584611
1.49,762.0,0.6854564359944638
1.5,762.0,0.6843463790200108
1.51,762.0,0.6832683632118833
1.52,762.0,0.6822222575940428
1.53,762.0,0.6812078352643384
1.54,762.0,0.6802249458770362
1.55,762.0,0.6792734353969361
1.56,762.0,0.6783531156612788
1.57,762.0,0.6774638538492933
1.58,762.0,0.6766054802455495
1.59,762.0,0.675777869408208
1.6,762.0,0.6749809115756593
1.61,762.0,0.6742144453337716
1.62,762.0,0.6734783526196372
1.63,762.0,0.6727725264387459
1.64,762.0,0.6720968588742211
1.65,762.0,0.6714512281736892
1.66,762.0,0.6708355467123358
1.67,762.0,0.6699228992209497
1.68,762.0,0.668380211789421
1.69,762.0,0.6668578385569581
1.7,762.0,0.6653555000465216
1.71,762.0,0.6638729038679413
1.72,762.0,0.6624097659323458
1.73,762.0,0.6609658630270498
1.74,762.0,0.6595409018395172
1.75,762.0,0.658134689595156
1.76,762.0,0.6567469781773868
1.77,762.0,0.6553775286932948
1.78,762.0,0.6540261705050835
1.79,762.0,0.652692654573807
1.8,762.0,0.6513768121064016
1.81,762.0,0.6501837366157336
1.82,762.0,0.6489747309338167
1.83,762.0,0.6477710712879416
1.84,762.0,0.6465726193231385
1.85,762.0,0.6453791896437473
1.86,762.0,0.6441906106896051
1.87,762.0,0.6430067708543697
1.88,762.0,0.6418274995002445
1.89,762.0,0.6406526638064585
1.9,762.0,0.6394821346417061
1.91,762.0,0.6383157718062845
1.92,762.0,0.6371534498583542
1.93,762.0,0.6359950618034049
1.94,762.0,0.6348404821995972
1.95,762.0,0.6336895994405888
1.96,762.0,0.6325423166779003
1.97,762.0,0.6313984918670961
1.98,762.0,0.6302580835016851
1.99,762.0,0.6291209476924985
2.0,762.0,0.6279870032712872
0.01,792.48,0.4715006476973
0.02,792.48,0.5120354639288657
0.03,792.48,0.5207753622536975
0.04,792.48,0.522788559303133
0.05,792.48,0.5226772588014694
0.06,792.48,0.52177666062296
0.07,792.48,0.5205750918966472
0.08,792.48,0.519276300544655
0.09,792.48,0.5179718019705332
0.1,792.48,0.5167039384761425
0.11,792.48,0.515491903899857
0.12,792.48,0.5143434684261381
0.13,792.48,0.5132606029207849
0.14,792.48,0.5122424094426039
0.15,792.48,0.5112864907188497
0.16,792.48,0.5103898582170371
0.17,792.48,0.50954926737632
0.18,792.48,0.5087615500759748
0.19,792.48,0.5080236459482206
0.2,792.48,0.5073326825022034
0.21,792.48,0.5066860441963955
0.22,792.48,0.5060813263903287
0.23,792.48,0.5055163233720457
0.24,792.48,0.5049890762482965
0.25,792.48,0.5044977974253818
0.26,792.48,0.5044284238702167
0.27,792.48,0.5043918293129599
0.28,792.48,0.5043870154271971
0.29,792.48,0.5044125537957068
0.3,792.48,0.5044676929107823
0.31,792.48,0.5045512557787359
0.32,792.48,0.5046625931190125
0.33,792.48,0.5048011376169707
0.34,792.48,0.5049660272490648
0.35,792.48,0.5051570188804485
0.36,792.48,0.5053734098145776
0.37,792.48,0.5056151208484337
0.38,792.48,0.5058815855883414
0.39,792.48,0.5061729062614515
0.4,792.48,0.506488642646338
0.41,792.48,0.5068288739460189
0.42,792.48,0.5071937613294266
0.43,792.48,0.5075830653455761
0.44,792.48,0.5079972050336908
0.45,792.48,0.5084361021117181
0.46,792.48,0.5089003027120969
0.47,792.48,0.5093898482782667
0.48,792.48,0.5099054442696678
0.49,792.48,0.5104472748793655
0.5,792.48,0.5110160418829388
0.51,792.48,0.5116125391524994
0.52,792.48,0.5122371774385829
0.53,792.48,0.5128910793979226
0.54,792.48,0.5135748464208768
0.55,792.48,0.5142898028555853
0.56,792.48,0.515036782175669
0.57,792.48,0.5158173196303272
0.58,792.48,0.5166325203779522
0.59,792.48,0.5174842033250641
0.6,792.48,0.5183737517615836
0.61,792.48,0.520004318109627
0.62,792.48,0.5216518375874044
0.63,792.48,0.5233436085281649
0.64,792.48,0.5250820153111393
0.65,792.48,0.5268701846136118
0.66,792.48,0.5287109051185918
0.67,792.48,0.5306079887015662
0.68,792.48,0.53256497186939
0.69,792.48,0.5345865248372347
0.7,792.48,0.5366773215041333
0.71,792.48,0.5372078150306592
0.72,792.48,0.5376415270738972
0.73,792.48,0.5380784413135762
0.74,792.48,0.5385187115509057
0.75,792.48,0.5389620458398772
0.76,792.48,0.5394086044284574
0.77,792.48,0.5398581626011069
0.78,792.48,0.5403104965632509
0.79,792.48,0.5407658107691922
0.8,792.48,0.541223745121488
0.81,792.48,0.5456743165095694
0.82,792.48,0.5501273938443048
0.83,792.48,0.5545831889477193
0.84,792.48,0.559041231206531
0.85,792.48,0.5635019543954088
0.86,792.48,0.5679650527538641
0.87,792.48,0.5724303181437331
0.88,792.48,0.5768979043662256
0.89,792.48,0.581367641963721
0.9,792.48,0.58583968657936
0.91,792.48,0.5898233966982339
0.92,792.48,0.60177452613389
0.93,792.48,0.6163773118317231
0.94,792.48,0.6276561899948702
0.95,792.48,0.6389350681580173
0.96,792.48,0.6502139463211644
0.97,792.48,0.6614928235633463
0.98,792.48,0.6727717017264934
0.99,792.48,0.6840505798896405
1.0,792.48,0.6953294580527876
1.01,792.48,0.7066083362159347
1.02,792.48,0.7178872134581165
1.03,792.48,0.7291660916212636
1.04,792.48,0.7404449697844107
1.05,792.48,0.7517238479475579
1.06,792.48,0.7504798033794118
1.07,792.48,0.7492579292095757
1.08,792.48,0.7480578515261269
1.09,792.48,0.7468792700943688
1.1,792.48,0.7457220780823235
1.11,792.48,0.7445857063334191
1.12,792.48,0.7434700507785739
1.13,792.48,0.7423748102621256
1.14,792.48,0.741299588768984
1.15,792.48,0.7402441984222227
1.16,792.48,0.7386530724142957
1.17,792.48,0.7370966677201508
1.18,792.48,0.7356071269506559
1.19,792.48,0.7339370760561605
1.2,792.48,0.7317137423481297
1.21,792.48,0.7295380391248658
1.22,792.48,0.727407867506389
1.23,792.48,0.7253218082851309
1.24,792.48,0.723278557374189
1.25,792.48,0.7212772352516762
1.26,792.48,0.7193169016119939
1.27,792.48,0.717396919147136
1.28,792.48,0.7155165188510548
1.29,792.48,0.7136752181379192
1.3,792.48,0.7118724644285328
1.31,792.48,0.7101075762085541
1.32,792.48,0.7083803637591259
1.33,792.48,0.7066901934561033
1.34,792.48,0.7050367273052113
1.35,792.48,0.7034196052090071
1.36,792.48,0.7018383989186142
1.37,792.48,0.7002928137251276
1.38,792.48,0.6987825107133073
1.39,792.48,0.6973071620194969
1.4,792.48,0.695866450831624
1.41,792.48,0.6944600944133335
1.42,792.48,0.693087824763715
1.43,792.48,0.6917493867753733
1.44,792.48,0.690444494949057
1.45,792.48,0.6891729227272957
1.46,792.48,0.6879344186865552
1.47,792.48,0.6867287737677064
1.48,792.48,0.6855557614132789
1.49,792.48,0.6844151790109009
1.5,792.48,0.6833068082917898
1.51,792.48,0.682230430066198
1.52,792.48,0.6811859135570489
1.53,792.48,0.6801730322068724
1.54,792.48,0.6791916358983201
1.55,792.48,0.6782415708301825
1.56,792.48,0.6773226491255329
1.57,792.48,0.6764347381653641
1.58,792.48,0.6755776684920564
1.59,792.48,0.6747513148543249
1.6,792.48,0.6739555676572961
1.61,792.48,0.6731902657320377
1.62,792.48,0.6724552911949877
1.63,792.48,0.6717505372141684
1.64,792.48,0.6710758960366365
1.65,792.48,0.670431246094969
1.66,792.48,0.6698164998974596
1.67,792.48,0.6689052387823976
1.68,792.48,0.6673648948025853
1.69,792.48,0.6658448341631286
1.7,792.48,0.6643447778115332
1.71,792.48,0.6628644338017907
1.72,792.48,0.6614035184765805
1.73,792.48,0.6599618089622935
